id,local_name,english_name,language,language_code,countries,continent,regions,cultures,time_of_day,time_of_day_more,type_of_dish,type_of_dish_more,utensils,drink,occasions,occasions_more,ingredients,recipe,more_details,public_cc_image_url,public_cc_image_caption,uploaded_image_name,uploaded_image_url,uploaded_image_caption
193,Tikerbabin,Tikerbabin,Kabyle,kab,Algeria,Africa,Kabylia,Kabylia,"['lunch', 'dinner']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,spoon,,regular,,"tomato, semolina, onion, courgette, turnip, potato, mint, egg, meat",https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.Vo2V0wVwW7t2R1WkR0xbhQHaEK%26pid%3DApi&f=1&ipt=a5b633716c138ff40acdc15b9811742984fe2f7356ae28a3fc09a2f9d1bbf5cc&ipo=images,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.Vo2V0wVwW7t2R1WkR0xbhQHaEK%26pid%3DApi&f=1&ipt=a5b633716c138ff40acdc15b9811742984fe2f7356ae28a3fc09a2f9d1bb,this image shows thikerbabin or vegetable dough balls with sauce garnished with coriander,,,
160,tharkoucht,tharkouchth,Kabyle,kab,Algeria,Africa,Kabylia,Kabylia,"['lunch', 'dinner']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,spoon,,regular,,"tomato, semolina, onion, salt, garlic, pepper",http://labasenkabylie.over-blog.com/pages/Tharkouchth-5218218.html,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP._rqOGPHRDkK1OGf3q9uR8gHaFj%26pid%3DApi&f=1&ipt=715bbbfa49af2972a2c0f6bc0dcb946f5471130b7dd2c2da8555ca5feeaa,"This image shows tharkoucht which is slices bread with tomato and onion sauce, decorated with green olives and cilantro, served with olive oil on the side",,,
131,Aghroum lehchich,Kabyle herbs bread,Kabyle,kab,Algeria,Africa,Kabylia,Kabylia,"['lunch', 'dinner', 'snack']",,['Side dish'],,hands,,both,spring,"semolina, onion, olive oil, cilantro (coriander leaves), mint",https://www.myexcellentdegustations.com/algerian-kabyle-herbs-bread-aghroum-al-hchiche/,,https://www.myexcellentdegustations.com/wp-content/uploads/2017/05/9-2.jpg,the image shows herb bread on a white plate,,,
114,Thamthount,Kabyle fermented bread,Kabyle,kab,Algeria,Africa,Kabylia,Kabylia,"['breakfast', 'lunch', 'dinner', 'snack', 'anytime']",,['Other'],Bread,hands,,regular,,"semolina, active dry yeast, salt",https://www.myexcellentdegustations.com/%F0%9F%87%A9%F0%9F%87%BF-algerian-traditional-semolina-bread-called-matloua-or-thamthunt/,"There are many versions of this dish, some might use flour instead of the semolina or a mixture, this bread is perfect with soups",No CC Images Available,,,,
113,Aghrum Aquran,Dry bread,Kabyle,kab,Algeria,Africa,Kabylia,Kabylia,"['lunch', 'dinner', 'snack', 'anytime']",,['Other'],Bread,hands,,regular,,"semolina, olive oil, salt",https://cuisine.journaldesfemmes.fr/recette/3101171-kesra-kabyle-aghroum,There are many versions of the dish across Algeria and north africa,https://api.openverse.org/v1/images/47c9a50a-20c3-4a1b-a383-a692dc2447ce/thumb/,"Kabyle bread on a tissue, with a pot on the side",,,
59,seksou s thghediwth,Couscous with thaghediwth,Kabyle,kab,Algeria,Africa,Kabylia,,"['lunch', 'dinner']",,['Main dish - stand alone (e.g. one pot meal)'],,spoon,,regular,,"onion, couscous, beef, chickpea, chicken, chardon",https://www.youtube.com/watch?v=FZv2b_9fWg4,"It's also eaten on occasions like Yennayer, and can be vegan",No CC Images Available,,,,
58,A3emmush,,Kabyle,kab,Algeria,Africa,,Kabylia,"['lunch', 'dinner']",,['Main dish - stand alone (e.g. one pot meal)'],,spoon,,regular,,"carrot, onion, courgette, couscous",https://www.myexcellentdegustations.com/algerian-couscous-with-steamed-vegetables-amekfoul-or-amekhlout/,it's also called Ameqfoul,No CC Images Available,,,,
464,Takerwait,Takerwait,Tamazight/Mzab,zgh,Algeria,Africa,Ghardaia,Mzab,['anytime'],,['Other'],drink,cup,,special,Ramadhan,"Sugar, cloves, lemon juice, myrtus, nutsedge, orpine, dried rose",https://www.algerie360.com/takerwait-une-boisson-en-vogue-durant-le-mois-de-ramadhan-a-ghardaia/,"This beverage is known for its virtues, usually prepared at home but there are some companies that sell it",https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.lFmXpz4qN0-3dnxbbkiEZQAAAA%26pid%3DApi&f=1&ipt=d528206db033441916a9229ddc27e10ffe301fb4a594867a3fc4ed1c20a0,this image shows a bottle of takerwait beverage,,,
415,Maghlouba,maghlouba/the defeated,Tamazight/Mzab,zgh,Algeria,Africa,Ghardaia,Mzab,"['lunch', 'dinner']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,spoon,,regular,,"tomato, semolina, onion, baking powder, flour, pepper, Eggs, Ground beef",https://kouzinadz.blogspot.com/2015/04/maghlouba-recette-de-ghardaia.html,,https://4.bp.blogspot.com/-CeWON3z6m6M/VSl_aAcOx6I/AAAAAAAATCs/Yr8yx_mOj3U/s1600/Maghlouba%2B(Recette%2Bde%2BGhardaia).jpg,"this image shows maghlouba, which is egg bread stuffed with meat and sauce",,,
401,Adrez n tagella,Adrez n tagella,Tamazight/Touareg,tmh,Algeria,Africa,"Touareg, South",Touareg,"['lunch', 'dinner']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,spoon,tea,regular,,"tomato, onion, courgette, garlic, flour, meat, Goat Meat, water",https://fr.wikipedia.org/wiki/Adreze_n%27taguela,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.explicit.bing.net%2Fth%3Fid%3DOIP.bWriIcYUhZgK5bWH-OvA1wAAAA%26pid%3DApi&f=1&ipt=b22f357040311afde5e4f78d0c3a5f91c16cb8e3d5459608343e24,this image shows taguella bread cut into pieces with the sauce on top,,,
399,Tagella,Tagella,Tamazight/Touareg,tmh,Algeria,Africa,"Touareg, South",Touareg,"['lunch', 'dinner']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,spoon,tea,regular,,"semolina, flour, water",https://fr.wikipedia.org/wiki/Taguella,,No CC Images Available,,,,
351,Aliwa tizalfawen,Aliwa tizalfawen,Tamazight/Touareg,tmh,Algeria,Africa,South,Touareg,"['lunch', 'dinner']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,spoon,tea,regular,,"onion, sunflower oil, garlic, wheat, goat butter",https://fr.wikipedia.org/wiki/Aliwa_tizalfawen,I couldn't find an image of the real dish from the desert but it's similar to this one cooked in the north,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.DR21AFeT55Rp9Iq5c7o3-gHaF7%26pid%3DApi&f=1&ipt=30ceea601f184a6ad064f1101b4130901b606c2b35ea571956fbfcf20655,this image shows wheat soup garnished with cilantro,,,
967,شاورما,Shawarma,Arabic,ara,"Algeria, Egypt, Lebanon, Palestine, Saudi Arabia, Sudan, Syrian Arab Republic, United Arab Emirates",Africa,,,"['lunch', 'dinner']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,"Right hand, fork and knife",Juice,regular,,"black pepper, onion, cayenne pepper, olive oil, lemon, cardamom, salt, paprika, beef, cumin, garlic, coriander, chicken",https://www.recipetineats.com/chicken-sharwama-middle-eastern/,,No CC Images Available,,,,
343,les cigares,almond cigarettes,Daridja arabic,ary,"Algeria, Morocco",Africa,,,['snack'],,['Dessert'],,,,special,"ramadhan, eid","almond, honey, butter, almond oil, flour, Sugar, egg, lemon zest, orange water",https://www.196flavors.com/fr/maroc-cigares-aux-amandes/,,https://www.196flavors.com/wp-content/uploads/2019/06/cigare-aux-amandes-1.jpg,honey cigarettes filled with almonds,,,
342,tcharak l3eryan,naked tcharak / gazelle cornets,Daridja arabic,ary,"Algeria, Morocco",Africa,,,['snack'],,['Dessert'],,,tea,special,"ramadhan, eid, celebrations","almond, honey, butter, flour, Sugar, egg, peanut, orange water",https://www.196flavors.com/fr/maroc-corne-de-gazelle/,,https://www.196flavors.com/wp-content/uploads/2016/11/cornes-de-gazelles-kab-al-gazal-6.jpg,cresecent shaped pastries filled with peanuts,,,
341,Griwech,griwesh,Daridja arabic,ary,"Algeria, Morocco",Africa,,,['snack'],,['Dessert'],,hands,tea,special,"ramadhan, eid, celebrations","honey, sunflower oil, butter, baking powder, orange, flour, Sugar, egg, vinegar",https://www.196flavors.com/fr/algerie-griwech/,,https://www.196flavors.com/wp-content/uploads/2016/07/griwech-4.jpg,griwech pastry garnished with sesame seeds,,,
547,Baghrir/ thighrifin,Baghrir/ thighrifin,"Daridja arabic, Kabyle","ary, kab","Algeria, Morocco",Africa,,,"['breakfast', 'snack']",,['Dessert'],,hands,"tea, milk and coffee",both,"Yennayer, Ramadhan, Mouloud, Achoura","salt, flour, water, Oil",https://en.wikipedia.org/wiki/Baghrir,,https://duckduckgo.com/i/837977db.jpg,this image shows pancakes riddled with tiny holes,,,
476,Calulú de Carne Seca & funge de Bombo,,Portuguese,por,Angola,Africa,"North, South",,"['lunch', 'dinner']",,['Main dish - stand alone (e.g. one pot meal)'],,,,regular,,"palm oil, cassava, Vegetables, dried meat, Smoked fish",https://www.google.com/url?sa=i&url=https%3A%2F%2Fm.youtube.com%2Fwatch%3Fv%3D6c-yjDgI3yk&psig=AOvVaw0PhJJKHvOK2slmNs2kMse0&ust=1712643113400000&source=images&cd=vfe&opi=89978449&ved=2ahUKEwjxq730-rGFAxWEov0HHcecBaEQjhx6BAgAEBc,North part (Made from cassava) / South (Made from Corn),,,,,
643,Tchaka madesu,Ragoût de Feuille de Manioc avec Haricot,Lingala,lin,"Angola, Democratic Republic of the Congo, Republic of the Congo",Africa,"Moyembe, Kinshasa, Katanga, Goma, Lomami(Congo-kinshasa)",,"['breakfast', 'lunch']",,"['Starter', 'Main dish - stand alone (e.g. one pot meal)']",,,,both,,"white or spotted brown beans, laid (cassava leaves), palm oil, leeks, onion, salt, seasoning cube, bay leaves",,"Tchaka madesu or Pondu Madesu is a dish originating from the Democratic Republic of Congo, more precisely in the center of the country, among the Yombe who is a tribe established in Mayombe. This dish is also eaten in the southwest of the Republic of Congo or Congo-Brazzaville as well as in Cabinda in Angola.",,,,,
514,Flan con crema y dulce de leche,,Spanish,spa,"Argentina, Mexico",South America,,,"['lunch', 'dinner']",,['Dessert'],,spoon,,regular,,"Milk, Sugar, Eggs",https://www.paulinacocina.net/flan-casero-clasico/13997#google_vignette,,,,,,
91,լահմաջո,Lahmajoun,Armenian,hye,Armenia,Asia,,,"['lunch', 'dinner', 'snack']",,"['Starter', 'Side dish']",,hands,,regular,,"black pepper, onion, cayenne pepper, salt, parsley, paprika, cumin, garlic, tomato paste, canned tomato, Ground beef, lavash bread / dough",https://www.bonappeteach.com/armenian-lahmajoun-recipe/,"This is a common dish throughout the middle east / lavant region, also called lamacun, lamajun, or lahmadjo, meaning meat with dough. Local areas may have different variations on the blend of spices or meat to use.",,,,,
801,Fairy Bread,,English,eng,Australia,Oceania,,,"['snack', 'anytime']",,"['Small plate / bowl for sharing', 'Dessert']",,Hands,,special,Birthdays,"butter, Bread",https://images.app.goo.gl/WSiroEgxXmyPKNjQA,Favourite at kids birthday parties.,,,,,
162,Lamingtons,Lamingtons or Lammos,English,eng,Australia,Oceania,,,['other'],Afternoon Tea or Morning Tea,['Other'],,"Fingers, cake fork",Tea,both,"School fetes, church fetes, other fundraisers","cocoa powder, butter, Sponge cake (day old), Desiccated coconut, Pure icing sugar, Boiling water",,,,,,,
711,Wiener Schnitzel,Viennese veal escalope,German,deu,"Austria, Germany",Europe,Vienna,,"['lunch', 'dinner']",,['Main dish - eaten with sides'],,Knife and fork,,regular,,"bread crumbs, egg, Veal",,Usually eaten with cranberry sauce,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Wiener_Schnitzel_mit_Sardelle_in_Dresden.JPG/800px-Wiener_Schnitzel_mit_Sardelle_in_Dresden.JPG?20120319192022,schnitzel served with side potatoe fries and a piece of lemon,,,
613,Käsespätzle,Cheese spaetzle,German,deu,"Austria, Germany",Europe,Bavaria,,"['lunch', 'dinner']",,['Main dish - stand alone (e.g. one pot meal)'],Usually eaten with fried onions,Fork,,regular,,"onions, Spätzle, Grated mountain cheese",,,https://upload.wikimedia.org/wikipedia/commons/e/e2/2015_0718_K%C3%A4sesp%C3%A4tzle_S%C3%B6lden.jpg,cheese spaetzle in a pan with a bit of coriander garnish,,,
850,Cevapi,,Bosnian,bos,Bosnia and Herzegovina,Europe,Balkans,,"['lunch', 'dinner']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,,,regular,,"onion, beef, Bread",,,,,,,
723,Vinagrete,,Portuguese,por,Brazil,South America,South east,,['lunch'],,['Side dish'],,fork and knive,No,special,"It's a side for when doing a barbecue. Usually barbecues are related to family/friends gatherings on the weekend, but not an every-day type of food","onion, olive oil, pepper, vinegar, Tomato",,,,,,,
171,Musse de Maracujá,,Portuguese,por,Brazil,South America,All regions,,['anytime'],,['Dessert'],,spoon,No,regular,,"passion fruit, Sugar, condensed milk, heavy cream",https://www.tudogostoso.com.br/receita/16-mousse-de-maracuja-facil.html,,,,,,
167,Pudim,,Portuguese,por,Brazil,South America,All regions,,['anytime'],,['Dessert'],,spoon,no,regular,,"skimmed milk, Sugar, egg, condensed milk",https://www.tudogostoso.com.br/receita/24104-pudim-de-leite.html,,,,,,
30,Brigadeiro,Chocolat truffles,Portuguese,por,Brazil,South America,All regions,,['anytime'],,['Dessert'],,hands; spoons,No,both,"Birthday parties, weddings","butter, chocolate powder, condensed milk",https://www.tudogostoso.com.br/receita/114-brigadeiro.html,,,,,,
29,Moqueca de Peixe,Fish Stew,Portuguese,por,Brazil,South America,North,,['lunch'],,['Main dish - eaten with sides'],,fork and spoon,No,regular,,"tomato, onion, crushed red pepper, olive oil, garlic, lime, tomato paste, coriander, fish, coconut milk, red pepper, dende oil",https://www.tudogostoso.com.br/receita/2831-moqueca-de-peixe.html,,,,,,
28,Coxinha,Chicken croquette,Portuguese,por,Brazil,South America,,,['snack'],,['Small plate / bowl served as a part of a collection'],,hands,No,special,Birthday parties,"onion, olive oil, tomato sauce, butter, chicken, flour",https://www.tudogostoso.com.br/receita/15150-coxinha.html,,,,,,
26,Pão de Queijo,Cheese bread,Portuguese,por,Brazil,South America,All regions,,['snack'],,['Small plate / bowl served as a part of a collection'],,hands,No,regular,,"cheese, olive oil, salt, Milk, polvilho flour, egg",https://www.tudogostoso.com.br/receita/79996-pao-de-queijo-3-ingredientes.html,it comes originally from a state called Minas Gerais,,,,,
25,Feijoada,Black bean stew,Portuguese,por,Brazil,South America,All regions,,"['lunch', 'dinner']",,['Main dish - eaten with sides'],,knife and fork,Beer,special,Family gatherings,"onion, pork, black bean, orange, caçava flour",https://www.tudogostoso.com.br/receita/2998-feijoada.html,,,,,,
722,Mousakka,,Bulgarian,bul,Bulgaria,Europe,,,"['lunch', 'dinner']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,fork and knife,no,regular,,"carrot, greek yogurt, potato, salt, baking soda, flour, Milk, egg, pepper, Lamb Mince, Chubritsa",,,,,,,
299,Le Babenda (Babinda),,Mossi,mos,Burkina Faso,Africa,Central plateau.,Mossi ethnic group,['anytime'],,['Main dish - eaten with sides'],,hands,Water.,both,"Baptism ceremonies, weddings","amaranth, rice",,"This dish comes especially from the Mossi ethnic group which is the majority ethnic group.
The central plateau probably and this following a famine which raged in the area forcing the population to turn to the consumption of leaves. And that is where this delicious dish appeared. This delicious dish appeared following a famine in the Mossi zone where the population was forced to turn to consuming leaves. At first it was considered a food for the poor. But nowadays it is a widely consumed dish.",,,,,
147,Babenda,,Mossi,mos,Burkina Faso,Africa,,,['lunch'],,['Small plate / bowl for sharing'],,,,regular,,"tomato, almond oil",,,,,,,
717,Wet Thar Hmyit Chin Hinn (ဝက်သားမျှစ်ချဥ်ဟင်း),Pork and Sour Bamboo Shoot Stew,Burmese,mya,"Burma, India, Myanmar",Asia,Sagaing Region and the Naga Self-Administered Zone (Myanmar); Nagaland (India),"Naga, Bamar, Kachin","['lunch', 'dinner']",,['Main dish - eaten with sides'],Typically eaten with white rice,"fingers, right hand; spoon and fork","Water, beer",both,Social gatherings,"pork, salt, ginger, garlic, water, peppercorn, chili (bird's eye), Mejenga seeds, fermented bamboo shoots, chili (Bhut Jolokia or ghost pepper), paprika (for coloring), turmeric (for coloring), Mejenga leaves, dark leafy greens, Asian (eg. Chinese mustard leaves or 芥菜), neutral oil","https://atmykitchen.net/2018/09/20/pork-with-bamboo-shoot-recipe-naga-style-pork-recipe-traditional-naga-pork-recipe/, https://moulmeinkitchen.blogspot.com/2009/08/fermented-bamboo-shoots-with-pork.html","(Disclaimer: This is written from the Myanmar perspective so please seek additional information from the Indian side.) This is a cold-weather dish from hill tribal regions of Upper Myanmar and northeastern India, and more specifically the Naga people. The Naga are a group of semi-isolated clans indigenous to the Sagaing, Chin, and Kachin states in Myanmar, and are famously known as fierce ""headhunters"" (partly bc of their ornate bone jewelry and body modifications, but largely bc of their actual warfare practices of decapitating enemy warriors during conflicts). Their ethnic self-determination and ferocity against local and foreign (i.e., the British) settlers are precisely why they were quickly granted tribal statehood in post-colonial Myanmar (the Naga Self-Administered Zone) and India (Nagaland). 

The dish itself is extremely common throughout Myanmar, with various adaptations to suit local palates and ingredient availability - for example, the version pictured here was made with fermented mustard greens for the sour leafy component instead of the more traditional Mejenga leaves. The piercing fermented sour/spicy taste profile is mirrored in the ethnic dishes of the neighboring Kachin and Chin people, and resembles the tamarind-based soups of southern South Asia and Southeast Asia (e.g. Sri Lankan Rasam, Minangkabau/Malay Asam Pedas, and Filipino Sinigang). As with most hill-tribe cuisine, the stinkier and spicier, the better - especially when you're washing it down with an equally-potent swing of fermented rice ""beer"" (Zutho).",,,717.jpg,https://drive.google.com/file/d/1GSgEC9GaJpsMy0V0oIySVX-v4kBeHkmK/view?usp=sharing,"A Burmese interpretation of the Naga sour pork stew (wet-thar-hmyit-chin) with a mound of white Jasmine rice topped with two slices of Bird's Eye chili peppers, served in a shallow white bowl."
697,Thingyan Htamin (သင်္ကြန်ထမင်း),Thingyan Rice (phonetic: the-jan tah-minn),Burmese,mya,"Burma, Myanmar",Asia,"Mon State, Southern Myanmar",Mon,"['snack', 'anytime']",During breaks from Water Festival celebrations (hence the wetness),"['Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",,"Right hand, soup spoon",,special,"Thingyan (Burmese New Year), specifically during the Water Festival celebrations","jasmine rice, unripe mangoes, water, salted fish (cured or dried), beeswax, chili (bird's eye), snakehead fish, dried chili, fried onion",https://www.youtube.com/watch?v=AFi8_JVlEZw,"Thingyan Htamin, which translates to Thingyan Rice, is a beloved celebration dish from the Mon ethnic people of south and southeastern Myanmar/Burma, and predates the formation of modern Myanmar. The Mon founded one of the first major kingdoms of Myanmar and Northern Thailand, and are credited for establishing Theravada Buddhism across the region. They were also pre-historic ""river people"" and proliferated wet rice agriculture through the Irrawaddy delta, which eventually allowed Myanmar to become known as the Rice Bowl of Asia - these are proudly highlighted by the rice and saltwater fish in this dish. 

Simple as it is, as a Thingyan meal, the dish stimulates specific senses closely tied to the Myanmar Water Festival experience: the unusual wetness courtesy of our water sprinkling/splashing community customs (to wash away the past year's sins); the sweet and earthy combined fragrance of jasmine rice, sun-dried fish, green mango, and roasted chilis recalls the ubiquitous pre-monsoon aroma of hot rain,  jasmine garlands, and padauk leaves/flowers (padauk seasonally blooms during Thingyan and is Myanmar's national flower); and the smokiness infused into the assembled dish via a covered, lit beeswax candle, which channels the many candles folks would light on Thingyan Eve to welcome Thagyarmin for his annual earthly judgement (TGM is the Burmese ""King of Deities"" with origins in the pre-Buddhist animistic religions of Old Myanmar, analogous to the Vedic Indra or Ancient Greek Zeus).

Thailand has a similar dish (""khao chae"", or ""soaked rice"") that was adapted from Thingyan Htamin. But don't worry, it's fully Mon and the Thais are still salty about our quabbles over Ayutthaya. ;)",,,697.jpg,https://drive.google.com/file/d/1fqVwvXrzVepL4Tk6x-F143yjquP_1_1W/view?usp=sharing,"Traditional Thingyan Htamin (သင်္ကြန်ထမင်း, or ""New Year Rice"") from the Mon ethnic group of Myanmar/Burma. The dish consists of three components: dried salted fish (upper right), scented filtered water (upper left), and freshly cooked white jasmine rice (middle). All components are presented on carved Burmese lacquerware."
