id,seed,local_name,apologize,not known,not real,take a guess,describe
856,2,Chtitha Batata,False,False,False,False,"`Chtitha Batata` is a popular Algerian dish that features potatoes as the main ingredient. The dish typically consists of potatoes that are cubed or sliced and cooked in a flavorful sauce made with tomatoes, onions, garlic, and a variety of spices such as cumin, paprika, and sometimes chili peppers for a kick of heat. The dish is often garnished with fresh herbs like parsley or cilantro. `Chtitha Batata` is usually enjoyed as a main course and is commonly served with bread or couscous. It is a comforting and hearty dish that is perfect for a satisfying meal."
856,3,Chtitha Batata,False,False,False,False,"`Chtitha Batata` is a traditional Algerian dish made primarily of potatoes, simmered in a flavorful tomato-based sauce. The potatoes are typically cut into cubes and sautéed with onions, garlic, and various spices such as cumin, paprika, and sometimes chili powder for a bit of heat. The dish is then cooked in a rich tomato sauce until the potatoes are tender and infused with all the delicious flavors. `Chtitha Batata` is often garnished with fresh herbs like parsley or coriander before serving and is commonly enjoyed with crusty bread or as a side dish to a main meal. It is a comforting and hearty dish that is popular in Algerian cuisine."
856,4,Chtitha Batata,False,False,False,False,"`Chtitha Batata` is a popular dish from Algeria. It is a flavorful and comforting stew made with potatoes, tomatoes, onions, garlic, and various spices such as paprika, cumin, and turmeric. The dish typically includes tender chunks of potatoes that are simmered in a rich tomato-based sauce until they are perfectly cooked and infused with the aromatic spices. 

`Chtitha Batata` is often served as a main dish, either on its own or accompanied by crusty bread or couscous. It is a hearty and satisfying meal, perfect for warming you up on a cold day. The dish is loved for its delicious flavors and simplicity, making it a staple in Algerian cuisine."
854,0,chorba beidha,False,False,False,False,"`Chorba beidha` is a traditional Algerian soup known for its simplicity and comforting flavors. The name `chorba beidha` translates to ""white soup"" in English, and it refers to the soup's pale color. The soup is typically made with a base of chicken or lamb broth, onions, garlic, celery, carrots, and sometimes other vegetables such as zucchini or tomatoes. It is often seasoned with a blend of spices like cumin, turmeric, and paprika, giving it a warm and slightly spicy flavor profile. 

One of the key ingredients in `chorba beidha` is eggs, which are added towards the end of cooking to create a creamy texture and add richness to the soup. Some variations of the dish may also include vermicelli or rice for added substance. `Chorba beidha` is often served as a starter or main course in Algerian households, especially during the holy month of Ramadan or on special occasions. It is typically garnished with fresh herbs like parsley or cilantro before serving."
854,1,chorba beidha,False,False,False,False,"Chorba beidha is a traditional Algerian soup that is typically made with chicken broth, vermicelli noodles, eggs, lemon juice, and various herbs and spices. The name ""chorba beidha"" translates to ""white soup"" in English, which refers to the light color of the broth. It is a popular dish served during Ramadan and other special occasions in Algeria. The soup is known for its comforting and nourishing qualities, making it a go-to meal for many Algerians."
854,2,chorba beidha,False,False,False,False,"Chorba Beidha is a traditional Algerian soup that is made with eggs (beidha means eggs in Arabic), typically as its main ingredient. The soup is usually prepared with a tomato base, flavored with a variety of herbs and spices such as parsley, coriander, cumin, and paprika. Other common ingredients in Chorba Beidha include onions, garlic, chickpeas, and sometimes vermicelli noodles. It is a hearty and comforting dish that is often consumed during Ramadan or as a first course in a meal. The soup is known for its rich and flavorful broth, filling ingredients, and warming properties - making it a popular choice in Algerian cuisine."
854,3,chorba beidha,False,False,False,False,"`Chorba beidha` is a traditional Algerian soup that is typically made with chicken, vermicelli noodles, eggs, and a variety of vegetables such as carrots, celery, and onions. The name ""beidha"" refers to the white color of the soup, which comes from the eggs used in the preparation. It is seasoned with a blend of spices like cumin, paprika, and turmeric, giving it a fragrant and flavorful taste. `Chorba beidha` is often served as a starter during special occasions or as a comforting dish during the cold winter months in Algeria."
854,4,chorba beidha,False,False,False,False,"`Chorba beidha` is a traditional Algerian soup that is typically made with a combination of ingredients such as chicken, rice, onions, garlic, chickpeas, and various spices such as cumin and coriander. The name ""beidha"" translates to white, which refers to the color of the soup due to the addition of rice. The soup is known for being hearty and flavorful, often served as a starter during special occasions or as a comforting meal during colder months. It is commonly enjoyed with a side of bread or couscous."
689,0,Dolma qarnoun,False,False,False,False,"`Dolma qarnoun` is a traditional Algerian dish that consists of stuffed zucchini. The zucchini is hollowed out and filled with a flavorful mixture of ground meat, rice, onions, tomatoes, and a variety of spices such as cumin, paprika, and cinnamon. The stuffed zucchini are then cooked in a tomato-based sauce until the zucchini is tender and the flavors have melded together. `Dolma qarnoun` is typically served as a main dish, often accompanied by bread or couscous. It is a popular dish in Algerian cuisine and is enjoyed by many for its delicious and hearty flavors."
689,1,Dolma qarnoun,False,False,False,False,"`Dolma qarnoun` is a traditional Algerian dish made with stuffed zucchini or courgettes. The dish is typically prepared by hollowing out the zucchinis and filling them with a mix of ground meat (such as lamb or beef), rice, onions, tomatoes, parsley, and various spices like cumin, paprika, and cinnamon. The filled zucchinis are then cooked in a flavorful tomato-based sauce until tender. `Dolma qarnoun` is often served as a main dish accompanied by couscous or bread. It is a popular dish in Algeria, especially during special occasions and family gatherings."
