id,local_name,continent,seed,country_match,country_llm,countries,ingredients_intersect,ingredients,ingredients_llm,ingredients_union
856,Chtitha Batata,Africa,2,True,Algeria,Algeria,"['tomato', 'onion', 'potato', 'garlic']","carrot, tomato, onion, potato, meadow sweet, garlic","['potatoes', 'garlic', 'onions', 'paprika', 'cumin', 'olive oil', 'tomato paste', 'coriander', 'salt', 'water']","['carrot', 'tomato', 'onion', 'potato', 'meadow sweet', 'garlic', 'paprika', 'cumin', 'olive oil', 'tomato paste', 'coriander', 'salt', 'water']"
856,Chtitha Batata,Africa,3,True,Algeria.,Algeria,"['potato', 'garlic', 'onion', 'tomato']","carrot, tomato, onion, potato, meadow sweet, garlic","['potatoes', 'garlic', 'onions', 'paprika', 'cumin', 'coriander', 'olive oil', 'tomato paste', 'water', 'salt']","['carrot', 'tomato', 'onion', 'potato', 'meadow sweet', 'garlic', 'paprika', 'cumin', 'coriander', 'olive oil', 'tomato paste', 'water', 'salt']"
856,Chtitha Batata,Africa,4,True,Algeria,Algeria,"['potato', 'garlic', 'onion']","carrot, tomato, onion, potato, meadow sweet, garlic","['potatoes', 'garlic', 'onions', 'paprika', 'tomato paste', 'coriander', 'cumin', 'olive oil', 'salt', 'water']","['carrot', 'tomato', 'onion', 'potato', 'meadow sweet', 'garlic', 'paprika', 'tomato paste', 'coriander', 'cumin', 'olive oil', 'salt', 'water']"
854,chorba beidha,Africa,0,True,Tunisia,Algeria,"['onion', 'garlic', 'chicken']","onion, garlic, chicken, cinnamon, water, Vermicelli","['chicken', 'rice', 'onions', 'garlic', 'lemon', 'parsley', 'cilantro', 'celery', 'carrots', 'tomato paste']","['onion', 'garlic', 'chicken']"
854,chorba beidha,Africa,1,False,Tunisia,Algeria,"['onion', 'garlic', 'chicken']","onion, garlic, chicken, cinnamon, water, Vermicelli","['chicken', 'rice', 'onion', 'garlic', 'lemon', 'eggs', 'flour', 'cilantro', 'cumin', 'salt']","['onion', 'garlic', 'chicken', 'cinnamon', 'water', 'Vermicelli', 'rice', 'lemon', 'eggs', 'flour', 'cilantro', 'cumin', 'salt']"
854,chorba beidha,Africa,2,True,Algeria.,Algeria,"['onion', 'garlic', 'chicken', 'vermicelli']","onion, garlic, chicken, cinnamon, water, Vermicelli","['chicken', 'onions', 'garlic', 'celery', 'carrots', 'tomato paste', 'vermicelli noodles', 'lemon', 'eggs', 'spices']","['onion', 'garlic', 'chicken', 'vermicelli']"
854,chorba beidha,Africa,3,False,Tunisia,Algeria,"['onion', 'garlic', 'chicken', 'vermicelli']","onion, garlic, chicken, cinnamon, water, Vermicelli","['chicken', 'vermicelli noodles', 'onion', 'garlic', 'tomato', 'potato', 'carrot', 'celery', 'parsley', 'lemon']","['onion', 'garlic', 'chicken', 'vermicelli noodles']"
854,chorba beidha,Africa,4,True,Algeria.,Algeria,"['onion', 'garlic', 'vermicelli']","onion, garlic, chicken, cinnamon, water, Vermicelli","['chicken broth', 'vermicelli noodles', 'egg yolks', 'lemon juice', 'garlic', 'onions', 'parsley', 'salt', 'pepper', 'cumin']","['onion', 'garlic', 'chicken', 'cinnamon', 'water', 'Vermicelli', 'chicken broth', 'vermicelli noodles', 'egg yolks', 'lemon juice', 'parsley', 'salt', 'pepper', 'cumin']"
689,Dolma qarnoun,Africa,0,False,Lebanon,Algeria,"['tomato', 'parsley']","tomato, parsley, artichoke, chickpea, meat","['zucchini', 'rice', 'ground beef or lamb', 'onion', 'tomato', 'garlic', 'parsley', 'mint', 'lemon juice', 'olive oil']","['tomato', 'parsley', 'artichoke', 'chickpea', 'meat', 'zucchini', 'rice', 'ground beef or lamb', 'onion', 'garlic', 'mint', 'lemon juice', 'olive oil']"
689,Dolma qarnoun,Africa,1,False,Lebanon,Algeria,"['tomato', 'parsley']","tomato, parsley, artichoke, chickpea, meat","['zucchini', 'rice', 'ground beef', 'onion', 'garlic', 'tomato', 'parsley', 'mint', 'lemon juice', 'olive oil']","['tomato', 'parsley', 'artichoke', 'chickpea', 'meat', 'zucchini', 'rice', 'ground beef', 'onion', 'garlic', 'mint', 'lemon juice', 'olive oil']"
689,Dolma qarnoun,Africa,2,False,Lebanon,Algeria,"['tomato', 'parsley', 'meat']","tomato, parsley, artichoke, chickpea, meat","['zucchini', 'rice', 'meat (usually lamb or beef)', 'onions', 'garlic', 'tomato paste', 'parsley', 'mint', 'lemon', 'olive oil']","['tomato', 'parsley', 'meat', 'zucchini', 'rice', 'onions', 'garlic', 'tomato paste', 'mint', 'lemon', 'olive oil']"
689,Dolma qarnoun,Africa,3,False,Lebanon,Algeria,"['tomato', 'parsley']","tomato, parsley, artichoke, chickpea, meat","['eggplant', 'rice', 'ground beef', 'onion', 'tomato', 'garlic', 'mint', 'parsley', 'lemon', 'olive oil']","['tomato', 'parsley', 'artichoke', 'chickpea', 'meat', 'eggplant', 'rice', 'ground beef', 'onion', 'garlic', 'mint', 'lemon', 'olive oil']"
689,Dolma qarnoun,Africa,4,False,Lebanon,Algeria,"['tomato', 'parsley']","tomato, parsley, artichoke, chickpea, meat","['zucchini', 'rice', 'onion', 'tomato', 'parsley', 'garlic', 'olive oil', 'spices', 'lemon', 'salt']","['tomato', 'parsley']"
688,3rayech,Africa,0,False,Morocco,Algeria,['butter'],"almond, vanilla, butter, flour, Sugar, lemon juice, orange water","['spinach', 'semolina', 'olive oil', 'onions', 'eggs', 'black pepper', 'salt', 'butter', 'parsley', 'cumin']","['almond', 'vanilla', 'butter', 'flour', 'Sugar', 'lemon juice', 'orange water', 'spinach', 'semolina', 'olive oil', 'onions', 'eggs', 'black pepper', 'salt', 'parsley', 'cumin']"
688,3rayech,Africa,1,False,Morocco,Algeria,"['butter', 'flour', 'salt', 'pepper']","almond, vanilla, butter, flour, Sugar, lemon juice, orange water","['spinach', 'semolina', 'cheese', 'eggs', 'onion', 'garlic', 'olive oil', 'salt', 'pepper', 'baking powder']","['almond', 'vanilla', 'butter', 'flour', 'sugar', 'lemon juice', 'orange water', 'spinach', 'semolina', 'cheese', 'eggs', 'onion', 'garlic', 'olive oil', 'salt', 'pepper', 'baking powder']"
688,3rayech,Africa,2,True,Morocco,Algeria,['flour'],"almond, vanilla, butter, flour, Sugar, lemon juice, orange water","['spinach', 'parsley', 'cilantro', 'onions', 'garlic', 'coriander', 'cumin', 'flour', 'eggs', 'olive oil']","['almond', 'vanilla', 'butter', 'flour', 'Sugar', 'lemon juice', 'orange water', 'spinach', 'parsley', 'cilantro', 'onions', 'garlic', 'coriander', 'cumin', 'eggs', 'olive oil']"
688,3rayech,Africa,3,False,Morocco,Algeria,['water'],"almond, vanilla, butter, flour, Sugar, lemon juice, orange water","['Semolina', 'olive oil', 'water', 'spinach', 'coriander', 'parsley', 'garlic', 'cumin', 'salt', 'pepper']","['almond', 'vanilla', 'butter', 'flour', 'Sugar', 'lemon juice', 'orange water', 'Semolina', 'olive oil', 'water', 'spinach', 'coriander', 'parsley', 'garlic', 'cumin', 'salt', 'pepper']"
688,3rayech,Africa,4,False,Morocco,Algeria,"['almond', 'vanilla', 'butter', 'flour', 'sugar', 'lemon juice']","almond, vanilla, butter, flour, Sugar, lemon juice, orange water","['semolina', 'olive oil', 'parsley', 'coriander', 'onions', 'garlic', 'paprika', 'cumin', 'salt', 'pepper']","['almond', 'vanilla', 'butter', 'flour', 'sugar', 'lemon juice', 'orange water', 'semolina', 'olive oil', 'parsley', 'coriander', 'onions', 'garlic', 'paprika', 'cumin', 'salt', 'pepper']"
603,halwat el lambout,Africa,0,False,Egypt,Algeria,"['vanilla extract', 'butter', 'sugar']","vanilla extract, butter, baking powder, flour, Sugar, lemon zest","['almonds', 'sugar', 'water', 'orange blossom water', 'cornstarch', 'butter', 'cinnamon', 'coconut', 'vanilla extract', 'powdered sugar']","['vanilla extract', 'butter', 'sugar']"
603,halwat el lambout,Africa,1,False,Tunisia,Algeria,"['butter', 'sugar']","vanilla extract, butter, baking powder, flour, Sugar, lemon zest","['almond powder', 'sugar', 'butter', 'cinnamon', 'orange blossom water', 'salt', 'water']","['vanilla extract', 'butter', 'baking powder', 'flour', 'sugar', 'lemon zest', 'almond powder', 'cinnamon', 'orange blossom water', 'salt', 'water']"
603,halwat el lambout,Africa,2,False,Egypt,Algeria,"['vanilla extract', 'butter', 'sugar', 'lemon zest']","vanilla extract, butter, baking powder, flour, Sugar, lemon zest","['almonds', 'sugar', 'butter', 'orange blossom water', 'cinnamon', 'confectioners’ sugar', 'lemon juice', 'eggs', 'vanilla extract', 'water']","['vanilla extract', 'butter', 'sugar', 'lemon zest', 'almonds', 'orange blossom water', 'cinnamon', 'confectioners’ sugar', 'lemon juice', 'eggs', 'water']"
603,halwat el lambout,Africa,3,False,Morocco,Algeria,"['vanilla extract', 'butter', 'sugar', 'lemon zest']","vanilla extract, butter, baking powder, flour, Sugar, lemon zest","['semolina', 'butter', 'sugar', 'water', 'almonds', 'cinnamon', 'orange blossom water', 'powdered sugar', 'vanilla extract', 'lemon zest']","['vanilla extract', 'butter', 'sugar', 'lemon zest']"
603,halwat el lambout,Africa,4,False,Morocco,Algeria,"['vanilla extract', 'sugar']","vanilla extract, butter, baking powder, flour, Sugar, lemon zest","['semolina', 'clarified butter', 'sugar', 'water', 'cinnamon', 'almonds', 'vanilla extract', 'orange blossom water', 'salt', 'powdered sugar']","['vanilla extract', 'butter', 'sugar', 'lemon zest', 'semolina', 'clarified butter', 'water', 'cinnamon', 'almonds', 'orange blossom water', 'salt', 'powdered sugar']"
601,chtitha lhem,Africa,0,True,Algeria,Algeria,"['tomato', 'onion', 'paprika', 'cumin']","carrot, tomato, onion, potato, paprika, cumin, chickpea, meat","['lamb meat', 'onions', 'garlic', 'tomatoes', 'paprika', 'cumin', 'coriander', 'olive oil', 'bay leaves', 'harissa']","['carrot', 'tomato', 'onion', 'potato', 'paprika', 'cumin', 'meat', 'lamb meat', 'garlic', 'coriander', 'olive oil', 'bay leaves', 'harissa']"
601,chtitha lhem,Africa,1,True,Algeria,Algeria,"['tomato', 'onion', 'paprika', 'cumin']","carrot, tomato, onion, potato, paprika, cumin, chickpea, meat","['lamb', 'onions', 'tomatoes', 'garlic', 'coriander', 'paprika', 'cumin', 'olive oil', 'black pepper', 'salt']","['carrot', 'tomato', 'onion', 'potato', 'paprika', 'cumin', 'chickpea', 'meat', 'lamb', 'garlic', 'coriander', 'olive oil', 'black pepper', 'salt']"
601,chtitha lhem,Africa,2,True,`chtitha lhem` is from Algeria.,Algeria,"['tomato', 'onion', 'paprika', 'cumin']","carrot, tomato, onion, potato, paprika, cumin, chickpea, meat","['lamb meat', 'onions', 'garlic', 'tomato paste', 'paprika', 'cumin', 'coriander', 'olive oil', 'black pepper', 'salt']","['carrot', 'tomato', 'onion', 'potato', 'paprika', 'cumin', 'lamb meat', 'garlic', 'tomato paste', 'coriander', 'olive oil', 'chickpea', 'meat', 'black pepper', 'salt']"
601,chtitha lhem,Africa,3,True,Algeria,Algeria,"['tomato', 'onion', 'chickpea']","carrot, tomato, onion, potato, paprika, cumin, chickpea, meat","['lamb meat', 'onions', 'garlic', 'tomato paste', 'olive oil', 'spices', 'preserved lemon', 'chickpeas', 'water', 'salt']","['carrot', 'tomato', 'onion', 'potato', 'paprika', 'cumin', 'chickpea', 'meat', 'lamb meat', 'garlic', 'tomato paste', 'olive oil', 'spices', 'preserved lemon', 'water', 'salt']"
601,chtitha lhem,Africa,4,True,Algeria,Algeria,"['tomato', 'onion', 'paprika', 'cumin']","carrot, tomato, onion, potato, paprika, cumin, chickpea, meat","['lamb meat', 'onions', 'tomatoes', 'garlic', 'coriander', 'paprika', 'cumin', 'salt', 'black pepper', 'olive oil']","['carrot', 'tomato', 'onion', 'potato', 'paprika', 'cumin', 'meat', 'lamb meat', 'garlic', 'coriander', 'salt', 'black pepper', 'olive oil']"
551,kheshkhash,Africa,0,False,Iran,Algeria,"['honey', 'butter', 'flour', ' Sugar', 'egg', 'Oil', 'olive oil']","honey, vanilla extract, butter, flour, Sugar, egg, Oil","['lamb meat', 'onions', 'tomatoes', 'green peppers', 'chickpeas', 'garlic', 'harissa', 'cumin', 'coriander', 'olive oil']","['honey', 'vanilla extract', 'butter', 'flour', 'Sugar', 'egg', 'Oil', 'lamb meat', 'onions', 'tomatoes', 'green peppers', 'chickpeas', 'garlic', 'harissa', 'cumin', 'coriander', 'olive oil']"
551,kheshkhash,Africa,1,False,Iran,Algeria,['oil'],"honey, vanilla extract, butter, flour, Sugar, egg, Oil","['tomatoes', 'onions', 'paprika', 'garlic', 'olive oil', 'cumin', 'coriander', 'salt', 'pepper', 'chicken or meat']","['honey', 'vanilla extract', 'butter', 'flour', 'sugar', 'egg', 'oil', 'tomatoes', 'onions', 'paprika', 'garlic', 'olive oil', 'cumin', 'coriander', 'salt', 'pepper', 'chicken or meat']"
551,kheshkhash,Africa,2,False,Iran,Algeria,"['olive oil', 'salt']","honey, vanilla extract, butter, flour, Sugar, egg, Oil","['chickpeas', 'garlic', 'cumin', 'paprika', 'olive oil', 'lemon juice', 'salt', 'parsley', 'coriander', 'water']","['honey', 'vanilla extract', 'butter', 'flour', 'Sugar', 'egg', 'Oil', 'chickpeas', 'garlic', 'cumin', 'paprika', 'olive oil', 'lemon juice', 'salt', 'parsley', 'coriander', 'water']"
551,kheshkhash,Africa,3,False,Egypt,Algeria,"['butter', 'flour', 'egg', 'oil']","honey, vanilla extract, butter, flour, Sugar, egg, Oil","['chopped lamb or beef', 'onion', 'tomato paste', 'harissa', 'cumin', 'coriander', 'paprika', 'olive oil', 'garlic', 'salt']","['honey', 'vanilla extract', 'butter', 'flour', 'Sugar', 'egg', 'Oil', 'chopped lamb or beef', 'onion', 'tomato paste', 'harissa', 'cumin', 'coriander', 'paprika', 'olive oil', 'garlic', 'salt']"
551,kheshkhash,Africa,4,False,Iran,Algeria,['oil'],"honey, vanilla extract, butter, flour, Sugar, egg, Oil","['lamb meat', 'onions', 'tomatoes', 'garlic', 'paprika', 'cumin', 'coriander', 'olive oil', 'potatoes', 'green peas']","['honey', 'vanilla extract', 'butter', 'flour', 'Sugar', 'egg', 'Oil', 'lamb meat', 'onions', 'tomatoes', 'garlic', 'paprika', 'cumin', 'coriander', 'olive oil', 'potatoes', 'green peas']"
484,Khfaf/ sfenj,Africa,0,False,Morocco,Algeria,"['semolina', 'Sugar', 'Yeast']","semolina, sunflower oil, flour, Sugar, Yeast","['All-purpose flour', 'Yeast', 'Salt', 'Sugar', 'Water', 'Vegetable oil', 'Semolina', 'Powdered sugar', 'Honey', 'Vanilla extract']","['semolina', 'sunflower oil', 'flour', 'Sugar', 'Yeast', 'Salt', 'Water', 'Vegetable oil', 'Powdered sugar', 'Honey', 'Vanilla extract']"
484,Khfaf/ sfenj,Africa,1,False,Morocco,Algeria,"['flour', 'sugar', 'yeast']","semolina, sunflower oil, flour, Sugar, Yeast","['flour', 'yeast', 'salt', 'sugar', 'water', 'oil', 'sesame seeds', 'vegetable oil', 'powdered sugar', 'vanilla extract']","['semolina', 'sunflower oil', 'flour', 'sugar', 'yeast', 'salt', 'water', 'sesame seeds', 'vegetable oil', 'powdered sugar', 'vanilla extract']"
484,Khfaf/ sfenj,Africa,2,False,Morocco,Algeria,"['Yeast', 'Sugar']","semolina, sunflower oil, flour, Sugar, Yeast","['All-purpose flour', 'Yeast', 'Sugar', 'Salt', 'Warm water', 'Oil', 'Raisins', 'Sesame seeds', 'Powdered sugar', 'Honey']","['semolina', 'sunflower oil', 'flour', 'Sugar', 'Yeast', 'Salt', 'Warm water', 'Oil', 'Raisins', 'Sesame seeds', 'Powdered sugar', 'Honey']"
484,Khfaf/ sfenj,Africa,3,False,Morocco,Algeria,"['flour', 'yeast', 'sugar', 'oil']","semolina, sunflower oil, flour, Sugar, Yeast","['flour', 'yeast', 'sugar', 'salt', 'water', 'oil', 'sesame seeds', 'powdered sugar', 'orange blossom water', 'vegetable oil for frying']","['semolina', 'sunflower oil', 'flour', 'sugar', 'yeast', 'salt', 'water', 'sesame seeds', 'powdered sugar', 'orange blossom water', 'vegetable oil for frying']"
484,Khfaf/ sfenj,Africa,4,False,Morocco,Algeria,"['semolina', 'sugar', 'yeast']","semolina, sunflower oil, flour, Sugar, Yeast","['All-purpose flour', 'Yeast', 'Salt', 'Sugar', 'Water', 'Vegetable oil', 'Semolina', 'Milk', 'Sesame seeds', 'Powdered sugar']","['semolina', 'sunflower oil', 'flour', 'Sugar', 'Yeast', 'Salt', 'Water', 'Vegetable oil', 'Milk', 'Sesame seeds', 'Powdered sugar']"
466,Bniwen,Africa,0,True,Algeria,Algeria,"['almond', 'semolina', 'butter', 'sugar', 'honey']","almond, milk chocolate, grated coconut, peanut, halva, crushed biscuits","['semolina', 'almonds', 'sugar', 'butter', 'orange blossom water', 'cinnamon', 'vanilla extract', 'sesame seeds', 'honey', 'powdered sugar']","['almond', 'semolina', 'sugar', 'butter', 'cinnamon', 'vanilla extract', 'sesame seeds', 'honey']"
466,Bniwen,Africa,1,False,Morocco,Algeria,"['almond', 'semolina', 'olive oil', 'water']","almond, milk chocolate, grated coconut, peanut, halva, crushed biscuits","['semolina', 'olive oil', 'honey', 'almonds', 'sesame seeds', 'orange blossom water', 'cinnamon', 'anise seeds', 'fennel seeds', 'water']","['almond', 'milk chocolate', 'grated coconut', 'peanut', 'halva', 'crushed biscuits', 'semolina', 'olive oil', 'honey', 'sesame seeds', 'orange blossom water', 'cinnamon', 'anise seeds', 'fennel seeds', 'water']"
466,Bniwen,Africa,2,True,Algeria,Algeria,['almonds'],"almond, milk chocolate, grated coconut, peanut, halva, crushed biscuits","['almonds', 'sugar', 'egg whites', 'flour', 'orange flower water', 'butter', 'lemon zest', 'cinnamon', 'powdered sugar', 'water']","['almond', 'milk chocolate', 'grated coconut', 'peanut', 'halva', 'crushed biscuits', 'sugar', 'egg whites', 'flour', 'butter', 'cinnamon', 'powdered sugar', 'water']"
466,Bniwen,Africa,3,True,Algeria,Algeria,['almond'],"almond, milk chocolate, grated coconut, peanut, halva, crushed biscuits","['semolina', 'water', 'olive oil', 'salt', 'butter', 'sugar', 'ground cinnamon', 'almonds', 'honey', 'orange blossom water']","['almond', 'semolina', 'water', 'olive oil', 'salt', 'butter', 'sugar', 'ground cinnamon', 'honey', 'orange blossom water']"
466,Bniwen,Africa,4,False,Morocco,Algeria,['almond'],"almond, milk chocolate, grated coconut, peanut, halva, crushed biscuits","['Semolina', 'Olive oil', 'Sugar', 'Almonds', 'Ground cinnamon', 'Orange blossom water', 'Water', 'Honey']","['almond', 'semolina', 'olive oil', 'sugar', 'ground cinnamon', 'water']"
465,halwat tabe3,Africa,0,False,Tunisia.,Algeria,"['vanilla extract', 'sugar']","vanilla extract, baking powder, flour, Sugar, egg, Oil","['semolina', 'water', 'sugar', 'butter', 'vanilla extract', 'almonds', 'pistachios', 'lemon zest', 'orange blossom water', 'cinnamon']","['vanilla extract', 'sugar']"
465,halwat tabe3,Africa,1,False,Tunisia,Algeria,['sugar'],"vanilla extract, baking powder, flour, Sugar, egg, Oil","['semolina', 'sugar', 'butter', 'almonds', 'pistachios', 'raisins', 'orange blossom water', 'cinnamon', 'cardamom', 'water']","['vanilla extract', 'baking powder', 'flour', 'sugar', 'egg', 'Oil', 'semolina', 'butter', 'almonds', 'pistachios', 'raisins', 'orange blossom water', 'cinnamon', 'cardamom', 'water']"
465,halwat tabe3,Africa,2,False,Tunisia,Algeria,['sugar'],"vanilla extract, baking powder, flour, Sugar, egg, Oil","['semolina', 'butter', 'sugar', 'water', 'orange blossom water', 'almonds', 'dates', 'cinnamon', 'sesame seeds', 'powdered sugar']","['vanilla extract', 'baking powder', 'flour', 'Sugar', 'egg', 'Oil', 'semolina', 'butter', 'sugar', 'water', 'orange blossom water', 'almonds', 'dates', 'cinnamon', 'sesame seeds', 'powdered sugar']"
465,halwat tabe3,Africa,3,False,Tunisia,Algeria,['sugar'],"vanilla extract, baking powder, flour, Sugar, egg, Oil","['semolina', 'sugar', 'butter', 'water', 'almonds', 'pistachios', 'cinnamon', 'orange blossom water', 'rose water', 'date paste']",['sugar']
465,halwat tabe3,Africa,4,False,Tunisia,Algeria,"['vanilla extract', 'sugar']","vanilla extract, baking powder, flour, Sugar, egg, Oil","['semolina', 'sugar', 'butter', 'water', 'almonds', 'pistachios', 'cinnamon', 'orange blossom water', 'vanilla extract', 'rose water']","['vanilla extract', 'sugar']"
413,Mardoud,Africa,0,False,Saudi Arabia,Algeria,"['butter', 'oil', 'water', 'flour', 'sugar']","carrot, tomato, onion, courgette, couscous, meat","['date paste', 'butter', 'oil', 'water', 'flour', 'sugar', 'sesame seeds', 'orange blossom water', 'cinnamon', 'almonds']","['butter', 'oil', 'water', 'flour', 'sugar', 'date paste', 'sesame seeds', 'orange blossom water', 'cinnamon', 'almonds', 'carrot', 'tomato', 'onion', 'courgette', 'couscous', 'meat']"
